user_id,asset_id,event_type,version,source_type,source_id,delta,avail_after,frozen_after
41,1,lock,3,order,180,-504200,10006084500,504200
99,2,unlock,5,order,176,2266342,10000005155503,0
67,1,lock,2,order,181,-198957000,9801043000,198957000
37,1,lock,6,order,182,-164789700,9836053500,164789700
35,2,settle,4,trade,115,-1558179,9999997450333,1
35,1,settle,3,trade,115,18353400,10030008300,0
37,1,settle,6,trade,115,-18353400,9836053500,146436300
37,2,settle,6,trade,115,1558179,10000001486394,2
9,2,lock,5,order,183,-4308437,9999914051306,84799990
9,2,settle_restore,6,trade,116,6316,9999914057622,80491554
9,2,settle,6,trade,116,-4302120,9999914057622,80491554
9,1,settle,5,trade,116,50733500,10064182000,0
37,1,settle,7,trade,116,-50733500,9836053500,95702800
37,2,settle,7,trade,116,4302120,10000005788514,2
50,1,lock,2,order,184,-229700,9999770300,229700
33,2,lock,2,order,185,-4123036,9999995876964,4123036
81,1,lock,4,order,186,-271300,9999728700,271300
71,1,lock,4,order,187,-179000,10467427000,179000
89,1,lock,5,order,188,-39532800,10226580100,39532800
38,1,lock,6,order,189,-14131400,10168028800,14131400
47,1,lock,4,order,190,-22354300,9917696700,87541100
53,2,lock,5,order,191,-48607459,9999915475623,48607462
53,2,settle_restore,12,trade,117,98,9999915475721,48587890
53,2,settle,12,trade,117,-19474,9999915475721,48587890
53,1,settle,9,trade,117,229700,10423395900,0
50,1,settle,2,trade,117,-229700,9999770300,0
50,2,settle,2,trade,117,19474,10000000019474,0
53,2,settle_restore,14,trade,118,39391,9999915515112,40433053
53,2,settle,14,trade,118,-8115446,9999915515112,40433053
53,1,settle,10,trade,118,95702800,10519098700,0
37,1,settle,8,trade,118,-95702800,9836053500,0
37,2,settle,8,trade,118,8115446,10000013903960,2
53,2,settle_restore,16,trade,119,10976,9999915526088,37064463
53,2,settle,16,trade,119,-3357614,9999915526088,37064463
53,1,settle,11,trade,119,39532800,10558631500,0
89,1,settle,6,trade,119,-39532800,10226580100,0
89,2,settle,7,trade,119,3357614,9999980660643,1
53,2,settle_restore,18,trade,120,20,9999915526108,37021501
53,2,settle,18,trade,120,-42942,9999915526108,37021501
53,1,settle,12,trade,120,504200,10559135700,0
41,1,settle,3,trade,120,-504200,10006084500,0
41,2,settle,3,trade,120,42942,9999935333715,64148257
56,1,lock,8,order,192,-634191900,9374571100,684601000
53,2,settle,19,trade,121,-37021495,9999915526108,6
53,1,settle,13,trade,121,434473500,10993609200,0
56,1,settle,6,trade,121,-434473500,9374571100,250127500
56,2,settle,6,trade,121,37021495,10000031359136,633218
69,2,settle,3,trade,122,-1719052,9999997499917,1
69,1,settle,3,trade,122,20284900,10029501100,0
56,1,settle,7,trade,122,-20284900,9374571100,229842600
56,2,settle,7,trade,122,1719052,10000033078188,633218
95,2,settle,9,trade,123,-2904485,9999943603404,10879619
95,1,settle,6,trade,123,34276100,10524304700,10266000
56,1,settle,8,trade,123,-34276100,9374571100,195566500
56,2,settle,8,trade,123,2904485,10000035982673,633218
62,2,settle,2,trade,124,-111322,9999999110412,778266
62,1,settle,2,trade,124,1314100,10001314100,0
56,1,settle,9,trade,124,-1314100,9374571100,194252400
56,2,settle,9,trade,124,111322,10000036093995,633218
28,2,settle,2,trade,125,-12184784,9999981949017,5866199
28,1,settle,2,trade,125,143843300,10143843300,0
56,1,settle,10,trade,125,-143843300,9374571100,50409100
56,2,settle,10,trade,125,12184784,10000048278779,633218
12,1,lock,2,order,193,-2720800,9997279200,2720800
28,2,settle,3,trade,126,-230475,9999981949017,5635724
28,1,settle,3,trade,126,2720800,10146564100,0
12,1,settle,2,trade,126,-2720800,9997279200,0
12,2,settle,2,trade,126,230475,10000000230475,0
24,2,lock,4,order,194,-52889543,9999937798984,52889546
11,2,lock,4,order,195,-10290,9999995899207,10290
31,2,lock,3,order,196,-11874422,9999985587815,11874423
95,2,unlock,6,order,102,10879616,9999954483020,3
75,2,lock,5,order,197,-10643125,9999987106674,10643125
76,2,lock,3,order,198,-108799,9999999865703,108800
16,1,lock,4,order,199,-292274900,9326322900,374184100
75,1,lock,5,order,200,-115600,10026483700,115600
75,2,settle,7,trade,127,-9829,9999987116503,10633296
75,1,settle,6,trade,127,115600,10026599300,0
75,1,settle,6,trade,127,-115600,10026599300,0
75,2,settle,7,trade,127,9829,9999987116503,10633296
67,2,lock,2,order,201,-10989685,9999989010315,10989685
13,1,lock,6,order,202,-10359900,9291668100,11135700
75,2,settle,8,trade,128,-880948,9999987116503,9752348
75,1,settle,7,trade,128,10359900,10036959200,0
13,1,settle,11,trade,128,-10359900,9291668100,775800
13,2,settle,11,trade,128,880948,10000060373906,0
5,1,lock,8,order,203,-175100,10045388900,175100
75,2,settle,9,trade,129,-14889,9999987116503,9737459
75,1,settle,8,trade,129,175100,10037134300,0
5,1,settle,9,trade,129,-175100,10045388900,0
5,2,settle,11,trade,129,14889,9999996169190,3
51,1,lock,5,order,204,-55512400,9927587500,55512400
56,2,lock,11,order,205,-33405,10000048245374,666623
56,2,settle_restore,12,trade,130,27,10000048245401,633219
56,2,settle,12,trade,130,-33377,10000048245401,633219
56,1,settle,11,trade,130,392000,9374963100,50409100
16,1,settle,4,trade,130,-392000,9326322900,373792100
16,2,settle,4,trade,130,33377,9999986210265,39415671
48,1,lock,6,order,206,-6529200,9985938800,6529200
75,2,settle,10,trade,131,-555206,9999987116503,9182253
75,1,settle,9,trade,131,6529200,10043663500,0
48,1,settle,4,trade,131,-6529200,9985938800,0
48,2,settle,4,trade,131,555206,10000001196342,0
12,2,lock,3,order,207,-10156153,9999990074322,10156153
12,2,settle_restore,4,trade,132,16620,9999990090942,0
12,2,settle,4,trade,132,-10139533,9999990090942,0
12,1,settle,3,trade,132,119083300,10116362500,0
16,1,settle,5,trade,132,-119083300,9326322900,254708800
16,2,settle,5,trade,132,10139533,9999996349798,39415671
27,1,lock,4,order,208,-6400600,10071367100,6400600
75,2,settle,11,trade,133,-544271,9999987116503,8637982
75,1,settle,10,trade,133,6400600,10050064100,0
27,1,settle,4,trade,133,-6400600,10071367100,0
27,2,settle,4,trade,133,544271,9999993977702,0
51,1,lock,6,order,209,-1778700,9925808800,57291100
31,2,unlock,4,order,196,11874422,9999997462237,1
8,2,lock,2,order,210,-17955670,9999982044330,17955670
19,2,unlock,3,order,161,189478,10000000000000,0
16,2,lock,8,order,211,-175862,9999996173936,39591533
68,1,unlock,6,order,163,354613100,9994201900,0
92,2,lock,3,order,212,-63260633,9999936370193,63629807
45,2,lock,3,order,213,-3585925,9999996194102,3585925
71,1,lock,5,order,214,-288100,10467138900,467100
75,2,settle,12,trade,134,-24498,9999987116503,8613484
75,1,settle,11,trade,134,288100,10050352200,0
71,1,settle,4,trade,134,-288100,10467138900,179000
71,2,settle,6,trade,134,24498,9999960149730,1
44,2,unlock,3,order,98,3353023,10000000000000,0
71,2,lock,4,order,215,-5016446,9999955133284,5016447
43,1,lock,6,order,216,-105800,10007819300,105800
75,2,settle,13,trade,135,-8996,9999987116503,8604488
75,1,settle,12,trade,135,105800,10050458000,0
43,1,settle,4,trade,135,-105800,10007819300,0
43,2,settle,4,trade,135,8996,9999999338036,0
72,1,lock,3,order,217,-771331900,8882941600,771331900
53,1,lock,14,order,218,-2309900,10991299300,2309900
92,1,lock,4,order,219,-218700,9999781300,218700
86,2,lock,8,order,220,-103423,10000062878480,103423
62,1,lock,3,order,221,-11204300,9990109800,11204300
75,2,settle,14,trade,136,-952751,9999987116503,7651737
75,1,settle,13,trade,136,11204300,10061662300,0
62,1,settle,3,trade,136,-11204300,9990109800,0
62,2,settle,3,trade,136,952751,10000000063163,778266
14,1,lock,3,order,222,-51626400,9942890100,51626400
67,1,lock,3,order,223,-24963200,9776079800,223920200
98,2,lock,3,order,224,-9688155,9999990528454,9688155
28,2,unlock,3,order,149,5635723,9999987584740,1
63,1,lock,3,order,225,-65265700,9941625300,65265700
85,1,lock,8,order,226,-194200,9966006100,28417600
5,1,lock,9,order,227,-280827800,9764561100,280827800
73,1,lock,5,order,228,-68864600,9111126500,674505200
14,1,lock,4,order,229,-160431100,9782459000,212057500
88,1,lock,2,order,230,-225200,9999774800,225200
31,1,lock,3,order,231,-3828800,10026199200,3828800
98,2,settle,3,trade,137,-325581,9999990528454,9362574
98,1,settle,3,trade,137,3828800,10001290300,0
31,1,settle,3,trade,137,-3828800,10026199200,0
31,2,settle,4,trade,137,325581,9999997787818,1
43,2,lock,5,order,232,-181909,9999999156127,181909
95,1,unlock,8,order,45,10266000,10534570700,0
67,2,lock,3,order,233,-6921035,9999982089280,17910720
67,2,settle_restore,3,trade,138,363,9999982089643,17759100
67,2,settle,3,trade,138,-151257,9999982089643,17759100
67,1,settle,2,trade,138,1778700,9777858500,223920200
51,1,settle,6,trade,138,-1778700,9925808800,55512400
51,2,settle,6,trade,138,151257,10000001583648,0
67,2,settle_restore,5,trade,139,24,9999982089667,17739904
67,2,settle,5,trade,139,-19172,9999982089667,17739904
67,1,settle,3,trade,139,225200,9778083700,223920200
88,1,settle,2,trade,139,-225200,9999774800,0
88,2,settle,2,trade,139,19172,10000000019172,0
67,2,settle_restore,7,trade,140,7572,9999982097239,10989687
67,2,settle,7,trade,140,-6742645,9999982097239,10989687
67,1,settle,4,trade,140,79188700,9857272400,223920200
16,1,settle,6,trade,140,-79188700,9326322900,175520100
16,2,settle,6,trade,140,6742645,10000002916581,39591533
18,2,lock,2,order,234,-21834,9999999978166,21834
97,2,lock,3,order,235,-807428,9999999235317,807428
97,2,settle_restore,4,trade,141,869,9999999236186,0
97,2,settle,4,trade,141,-806559,9999999236186,0
97,1,settle,3,trade,141,9472600,10008970500,0
16,1,settle,7,trade,141,-9472600,9326322900,166047500
16,2,settle,7,trade,141,806559,10000003723140,39591533
97,1,lock,4,order,236,-53031500,9955939000,53031500
82,1,lock,3,order,237,-401600,9999791400,401600
82,1,unlock,4,order,237,401600,10000193000,0
35,2,lock,4,order,238,-215994,9999997234339,215995
86,2,unlock,9,order,220,103423,10000062981903,0
4,2,lock,2,order,239,-3209479,9999996790521,3209479
11,1,lock,4,order,240,-7093300,10041248300,7093300
94,2,lock,3,order,241,-3408423,9999992759485,3408423
60,2,lock,4,order,242,-57690218,9999942309782,57690218
60,2,settle_restore,3,trade,142,753,9999942310535,50525379
60,2,settle,3,trade,142,-7164086,9999942310535,50525379
60,1,settle,2,trade,142,84138300,10084138300,0
16,1,settle,8,trade,142,-84138300,9326322900,81909200
16,2,settle,8,trade,142,7164086,10000010887226,39591533
43,2,lock,6,order,243,-82909,9999999073218,264818
56,2,lock,12,order,244,-242402,10000048002999,875621
49,1,lock,3,order,245,-162000,9921001800,162000
42,2,lock,5,order,246,-175593,9999999959297,175594
49,1,lock,4,order,247,-720510200,9200491600,720672200
60,2,settle,4,trade,143,-50525378,9999942310535,1
60,1,settle,3,trade,143,593330700,10677469000,0
49,1,settle,4,trade,143,-593330700,9200491600,127341500
49,2,settle,4,trade,143,50525378,10000057243460,0
19,1,lock,4,order,248,-211800,9999788200,211800
44,1,lock,4,order,249,-3696900,9996303100,3696900
10,1,lock,5,order,250,-17206300,10799259500,17206300
98,2,settle,4,trade,144,-1463137,9999990528454,7899437
98,1,settle,4,trade,144,17206300,10018496600,0
10,1,settle,5,trade,144,-17206300,10799259500,0
10,2,settle,7,trade,144,1463137,9999932337281,2
42,2,lock,6,order,251,-7622779,9999992336518,7798373
67,2,lock,4,order,252,-3232122,9999978865117,14221809
46,2,lock,2,order,253,-60937,9999999939063,60937
62,2,lock,5,order,254,-68580,9999999994583,846846
62,2,settle_restore,5,trade,145,35,9999999994618,778267
62,2,settle,5,trade,145,-68544,9999999994618,778267
62,1,settle,4,trade,145,805700,9990915500,0
49,1,settle,5,trade,145,-805700,9200491600,126535800
49,2,settle,5,trade,145,68544,10000057312004,0
14,1,unlock,5,order,222,51626400,9834085400,160431100
12,2,lock,4,order,255,-2504770,9999987586172,2504770
19,2,lock,4,order,256,-44520,9999999955480,44520
79,2,lock,4,order,257,-243258,9999990732532,243260
56,1,lock,10,order,258,-102226800,9272736300,152635900
98,2,settle,5,trade,146,-7899435,9999990528454,2
98,1,settle,5,trade,146,92896300,10111392900,0
56,1,settle,12,trade,146,-92896300,9272736300,59739600
56,2,settle,13,trade,146,7899435,10000055902434,875621
75,2,settle,15,trade,147,-793414,9999987116503,6858323
75,1,settle,14,trade,147,9330500,10070992800,0
56,1,settle,13,trade,147,-9330500,9272736300,50409100
56,2,settle,14,trade,147,793414,10000056695848,875621
29,2,lock,6,order,259,-636210,9999999172396,636211
47,1,lock,5,order,260,-7026200,9910670500,94567300
65,2,unlock,3,order,145,380611,10000000000000,0
20,2,lock,13,order,261,-84988,9999967431086,84990
47,2,lock,4,order,262,-5935557,9999972468184,27084948
15,1,lock,3,order,263,-6270100,9996177900,6270100
55,2,lock,3,order,264,-51913855,9999947997889,51913855
76,2,unlock,4,order,198,108799,9999999974502,1
3,1,lock,5,order,265,-877200,10249705300,877200
47,2,lock,5,order,266,-11026,9999972457158,27095974
47,2,settle,3,trade,148,-11025,9999972457158,27084949
47,1,settle,3,trade,148,129600,9910800100,94567300
49,1,settle,6,trade,148,-129600,9200491600,126406200
49,2,settle,6,trade,148,11025,10000057323029,0
91,1,lock,6,order,267,-1404500,9987327900,1820600
89,2,lock,6,order,268,-9187649,9999971472994,9187650
78,2,lock,4,order,269,-61936,9999948288392,51850652
14,1,lock,6,order,270,-892400,9833193000,161323500
55,2,settle,3,trade,149,-75890,9999947997889,51837965
55,1,settle,3,trade,149,892400,10001936900,0
14,1,settle,4,trade,149,-892400,9833193000,160431100
14,2,settle,4,trade,149,75890,10000000539823,0
81,1,lock,5,order,271,-9984300,9989744400,10255600
80,2,lock,9,order,272,-6378958,9999981299334,6378960
80,2,settle_restore,12,trade,150,11337,9999981310671,3
80,2,settle,12,trade,150,-6367620,9999981310671,3
80,1,settle,9,trade,150,74847500,10218511000,0
49,1,settle,7,trade,150,-74847500,9200491600,51558700
49,2,settle,7,trade,150,6367620,10000063690649,0
45,2,lock,4,order,273,-3986372,9999992207730,7572297
46,2,lock,3,order,274,-55207411,9999944731652,55268348
64,2,lock,3,order,275,-2949658,10000014888126,2949658
32,2,lock,3,order,276,-228515,9999999663426,228516
32,2,settle_restore,5,trade,151,387,9999999663813,2
32,2,settle,5,trade,151,-228127,9999999663813,2
32,1,settle,3,trade,151,2681500,10003960100,0
49,1,settle,8,trade,151,-2681500,9200491600,48877200
49,2,settle,8,trade,151,228127,10000063918776,0
41,2,unlock,7,order,144,64148257,9999999481972,0
98,1,lock,6,order,277,-2260400,10109132500,2260400
99,1,lock,4,order,278,-838063100,9101453000,838063100
23,2,lock,3,order,279,-579638,9999999396081,579638
23,2,settle_restore,4,trade,152,3512,9999999399593,1
23,2,settle,4,trade,152,-576125,9999999399593,1
23,1,settle,3,trade,152,6772000,10007058000,0
49,1,settle,9,trade,152,-6772000,9200491600,42105200
49,2,settle,9,trade,152,576125,10000064494901,0
5,1,lock,10,order,280,-541357200,9223203900,822185000
69,1,lock,4,order,281,-581300,10028919800,581300
99,2,lock,6,order,282,-24877009,9999980278494,24877009
99,2,settle_restore,5,trade,153,323,9999980278817,24827235
99,2,settle,5,trade,153,-49451,9999980278817,24827235
99,1,settle,4,trade,153,581300,9102034300,838063100
69,1,settle,4,trade,153,-581300,10028919800,0
69,2,settle,4,trade,153,49451,9999997549368,1
99,2,settle_restore,7,trade,154,23123,9999980301940,21235812
99,2,settle,7,trade,154,-3568300,9999980301940,21235812
99,1,settle,5,trade,154,41943200,9143977500,838063100
49,1,settle,10,trade,154,-41943200,9200491600,162000
49,2,settle,10,trade,154,3568300,10000068063201,0
99,2,settle_restore,9,trade,155,676,9999980302616,21115551
99,2,settle,9,trade,155,-119585,9999980302616,21115551
99,1,settle,6,trade,155,1404500,9145382000,838063100
91,1,settle,3,trade,155,-1404500,9987327900,416100
91,2,settle,3,trade,155,119585,10000001043437,0
99,2,settle_restore,11,trade,156,98,9999980302714,21096825
99,2,settle,11,trade,156,-18628,9999980302714,21096825
99,1,settle,7,trade,156,218700,9145600700,838063100
92,1,settle,2,trade,156,-218700,9999781300,0
92,2,settle,2,trade,156,18628,9999936388821,63629807
99,2,settle_restore,13,trade,157,71,9999980302785,21082955
99,2,settle,13,trade,157,-13799,9999980302785,21082955
99,1,settle,8,trade,157,162000,9145762700,838063100
49,1,settle,11,trade,157,-162000,9200491600,0
49,2,settle,11,trade,157,13799,10000068077000,0
99,2,settle_restore,15,trade,158,29497,9999980332282,15186363
99,2,settle,15,trade,158,-5867095,9999980332282,15186363
99,1,settle,9,trade,158,68864600,9214627300,838063100
73,1,settle,5,trade,158,-68864600,9111126500,605640600
73,2,settle,6,trade,158,5867095,10000024181507,1
99,2,settle_restore,17,trade,159,67791,9999980400073,4
99,2,settle,17,trade,159,-15118568,9999980400073,4
99,1,settle,10,trade,159,177357100,9391984400,838063100
67,1,settle,5,trade,159,-177357100,9857272400,46563100
67,2,settle,8,trade,159,15118568,9999993983685,14221809
15,1,lock,4,order,283,-5740500,9990437400,12010600
55,2,settle,4,trade,160,-488179,9999947997889,51349786
55,1,settle,4,trade,160,5740500,10007677400,0
15,1,settle,3,trade,160,-5740500,9990437400,6270100
15,2,settle,3,trade,160,488179,9999946445048,53834190
43,2,lock,7,order,284,-821565,9999998251653,1086383
66,1,lock,2,order,285,-206900,9999793100,206900
23,1,lock,4,order,286,-1926800,10005131200,1926800
43,2,settle,5,trade,161,-163933,9999998251653,922450
43,1,settle,5,trade,161,1926800,10009746100,0
23,1,settle,4,trade,161,-1926800,10005131200,0
23,2,settle,5,trade,161,163933,9999999563526,1
57,1,lock,3,order,287,-6145000,9820984100,6145000
45,1,lock,5,order,288,-1253800,9996935000,5663500
7,2,lock,2,order,289,-955591,9999999044409,955591
20,2,lock,14,order,290,-31488,9999967399598,116478
56,2,lock,15,order,291,-3241554,10000053454294,4117175
72,2,lock,4,order,292,-2241296,10000027217931,2241296
47,1,lock,7,order,293,-355500,9910444600,94922800
72,2,settle,4,trade,162,-30266,10000027217931,2211030
72,1,settle,4,trade,162,355500,8883297100,771331900
47,1,settle,4,trade,162,-355500,9910444600,94567300
47,2,settle,4,trade,162,30266,9999972487424,27084949
40,1,lock,2,order,294,-996400,9999003600,996400
66,1,lock,3,order,295,-125851400,9873941700,126058300
27,1,lock,5,order,296,-59692900,10011674200,59692900
72,2,settle,5,trade,163,-2211030,10000027217931,0
72,1,settle,5,trade,163,25970200,8909267300,771331900
27,1,settle,5,trade,163,-25970200,10011674200,33722700
27,2,settle,5,trade,163,2211030,9999996188732,0
56,2,settle,15,trade,164,-2870941,10000053454294,1246234
56,1,settle,14,trade,164,33722700,9306459000,50409100
27,1,settle,6,trade,164,-33722700,10011674200,0
27,2,settle,6,trade,164,2870941,9999999059673,0
25,2,lock,10,order,297,-41704,10000021947672,41704
11,1,lock,5,order,298,-46920100,9994328200,54013400
70,1,lock,3,order,299,-70345500,9631909300,70345500
81,2,lock,5,order,300,-12620710,9999980917997,19082003
15,2,lock,5,order,301,-804433,9999945640615,54638623
73,1,lock,6,order,302,-7406700,9103719800,613047300
56,2,settle,16,trade,165,-370612,10000053454294,875622
56,1,settle,15,trade,165,4353300,9310812300,50409100
73,1,settle,6,trade,165,-4353300,9103719800,608694000
73,2,settle,7,trade,165,370612,10000024552119,1
43,2,settle,6,trade,166,-259785,9999998251653,662665
43,1,settle,6,trade,166,3053400,10012799500,0
73,1,settle,7,trade,166,-3053400,9103719800,605640600
73,2,settle,8,trade,166,259785,10000024811904,1
16,2,lock,12,order,303,-6291009,10000004596217,45882542
16,2,settle_restore,10,trade,167,163,10000004596380,45797542
16,2,settle,10,trade,167,-84837,10000004596380,45797542
16,1,settle,9,trade,167,996400,9327319300,81909200
40,1,settle,2,trade,167,-996400,9999003600,0
40,2,settle,2,trade,167,84837,10000000084837,0
16,2,settle_restore,12,trade,168,4537,10000004600917,41794918
16,2,settle,12,trade,168,-3998087,10000004600917,41794918
16,1,settle,10,trade,168,46920100,9374239400,81909200
11,1,settle,4,trade,168,-46920100,9994328200,7093300
11,2,settle,4,trade,168,3998087,9999999897294,10290
16,2,settle_restore,14,trade,169,1373,10000004602290,39952291
16,2,settle,14,trade,169,-1841254,10000004602290,39952291
16,1,settle,11,trade,169,21599900,9395839300,81909200
67,1,settle,6,trade,169,-21599900,9857272400,24963200
67,2,settle,9,trade,169,1841254,9999995824939,14221809
16,2,settle_restore,16,trade,170,11,10000004602301,39929149
16,2,settle,16,trade,170,-23131,10000004602301,39929149
16,1,settle,12,trade,170,271300,9396110600,81909200
81,1,settle,2,trade,170,-271300,9989744400,9984300
81,2,settle,2,trade,170,23131,9999980941128,19082003
16,2,settle_restore,18,trade,171,158,10000004602459,39591538
16,2,settle,18,trade,171,-337453,10000004602459,39591538
16,1,settle,13,trade,171,3957600,9400068200,81909200
66,1,settle,2,trade,171,-3957600,9873941700,122100700
66,2,settle,2,trade,171,337453,10000000337453,0
52,1,lock,6,order,304,-196497800,9938257500,196497800
57,1,lock,4,order,305,-324968000,9496016100,331113000
43,2,settle,7,trade,172,-397846,9999998251653,264819
43,1,settle,7,trade,172,4676100,10017475600,0
57,1,settle,5,trade,172,-4676100,9496016100,326436900
57,2,settle,5,trade,172,397846,10000015065944,0
55,2,settle,5,trade,173,-27238058,9999947997889,24111728
55,1,settle,5,trade,173,320291900,10327969300,0
57,1,settle,6,trade,173,-320291900,9496016100,6145000
57,2,settle,6,trade,173,27238058,10000042304002,0
81,2,lock,7,order,306,-9960906,9999970980222,29042909
15,2,lock,6,order,307,-46505521,9999899135094,101144144
10,1,lock,6,order,308,-609800,10798649700,609800
35,2,lock,5,order,309,-19975,9999997214364,235970
75,2,lock,7,order,310,-40898,9999987075605,6899221
77,1,lock,3,order,311,-199960900,9799912200,199960900
8,2,unlock,3,order,210,17955670,10000000000000,0
83,2,lock,6,order,312,-9873583,9999972211901,9873586
81,2,lock,8,order,313,-121510,9999970858712,29164419
61,2,lock,3,order,314,-14053181,9999986220838,14053181
38,1,lock,7,order,315,-5733500,10162295300,19864900
26,1,lock,2,order,316,-26708000,9973292000,26708000
91,1,lock,7,order,317,-797070100,9190257800,797486200
55,2,settle,6,trade,174,-24111725,9999947997889,3
55,1,settle,6,trade,174,283529400,10611498700,0
91,1,settle,4,trade,174,-283529400,9190257800,513956800
91,2,settle,4,trade,174,24111725,10000025155162,0
75,2,settle,16,trade,175,-6858318,9999987075605,40903
75,1,settle,15,trade,175,80653400,10151646200,0
91,1,settle,5,trade,175,-80653400,9190257800,433303400
91,2,settle,5,trade,175,6858318,10000032013480,0
25,2,settle,10,trade,176,-41704,10000021947672,0
25,1,settle,10,trade,176,490500,9741465400,0
91,1,settle,6,trade,176,-490500,9190257800,432812900
91,2,settle,6,trade,176,41704,10000032055184,0
58,2,unlock,7,order,109,61322134,10000080938454,0
71,2,lock,5,order,318,-158902,9999954974382,5175349
34,1,lock,4,order,319,-1448300,10125251300,1448300
78,1,lock,3,order,320,-984200,9997373300,984200
20,1,lock,7,order,321,-574600,10387181200,574600
78,1,unlock,4,order,320,984200,9998357500,0
63,1,lock,4,order,322,-9760700,9931864600,75026400
15,2,settle,4,trade,177,-804433,9999899135094,100339711
15,1,settle,4,trade,177,9464300,9999901700,6270100
63,1,settle,3,trade,177,-9464300,9931864600,65562100
63,2,settle,3,trade,177,804433,10000000218818,0
20,2,settle,16,trade,178,-25190,9999967399598,91288
20,1,settle,14,trade,178,296400,10387477600,574600
63,1,settle,4,trade,178,-296400,9931864600,65265700
63,2,settle,4,trade,178,25190,10000000244008,0
61,2,unlock,4,order,314,14053181,10000000274019,0
30,2,lock,4,order,323,-113189,9999975444274,261190
83,1,lock,5,order,324,-1389900,10209517400,1389900
17,1,lock,4,order,325,-2909000,9997091000,2909000
20,2,settle,17,trade,179,-59797,9999967399598,31491
20,1,settle,15,trade,179,703600,10388181200,574600
17,1,settle,2,trade,179,-703600,9997091000,2205400
17,2,settle,2,trade,179,59797,9999965358903,34700894
78,2,settle,3,trade,180,-61936,9999948288392,51788716
78,1,settle,3,trade,180,728800,9999086300,0
17,1,settle,3,trade,180,-728800,9997091000,1476600
17,2,settle,3,trade,180,61936,9999965420839,34700894
72,2,lock,5,order,326,-237360,10000026980571,237360
97,1,lock,5,order,327,-27808200,9928130800,80839700
47,1,lock,8,order,328,-17034400,9893410200,111601700
56,2,settle,17,trade,181,-242402,10000053454294,633220
56,1,settle,16,trade,181,2854900,9313667200,50409100
47,1,settle,5,trade,181,-2854900,9893410200,108746800
47,2,settle,5,trade,181,242402,9999972729826,27084949
67,2,settle,10,trade,182,-1203865,9999995824939,13017944
67,1,settle,7,trade,182,14179500,9871451900,24963200
47,1,settle,6,trade,182,-14179500,9893410200,94567300
47,2,settle,6,trade,182,1203865,9999973933691,27084949
18,2,lock,3,order,329,-12254,9999999965912,34088
52,1,unlock,7,order,304,196497800,10134755300,0
66,1,lock,4,order,330,-394200,9873547500,122494900
67,2,settle,11,trade,183,-33468,9999995824939,12984476
67,1,settle,8,trade,183,394200,9871846100,24963200
66,1,settle,3,trade,183,-394200,9873547500,122100700
66,2,settle,3,trade,183,33468,10000000370921,0
17,1,lock,5,order,331,-3730900,9993360100,5207500
38,1,lock,8,order,332,-10696900,10151598400,30561800
62,1,lock,5,order,333,-2113300,9988802200,2113300
92,2,lock,5,order,334,-2073413,9999934315408,65703220
92,2,unlock,6,order,212,63260633,9999997576041,2442587
92,2,lock,7,order,335,-2779291,9999994796750,5221878
48,2,lock,5,order,336,-16404500,9999984791842,16404500
24,2,lock,5,order,337,-379060,9999937419924,53268606
79,2,unlock,5,order,257,243258,9999990975790,2
94,2,lock,4,order,338,-5661148,9999987098337,9069571
94,2,settle_restore,4,trade,184,1560,9999987099897,8159530
94,2,settle,4,trade,184,-908481,9999987099897,8159530
94,1,settle,3,trade,184,10696900,10055925700,0
38,1,settle,6,trade,184,-10696900,10151598400,19864900
38,2,settle,7,trade,184,908481,9999985425535,1
94,2,settle_restore,6,trade,185,135,9999987100032,8033909
94,2,settle,6,trade,185,-125486,9999987100032,8033909
94,1,settle,4,trade,185,1476600,10057402300,0
17,1,settle,4,trade,185,-1476600,9993360100,3730900
17,2,settle,4,trade,185,125486,9999965546325,34700894
94,2,settle_restore,8,trade,186,4020,9999987104052,3408426
94,2,settle,8,trade,186,-4621463,9999987104052,3408426
94,1,settle,5,trade,186,54369300,10111771600,0
91,1,settle,7,trade,186,-54369300,9190257800,378443600
91,2,settle,7,trade,186,4621463,10000036676647,0
71,1,lock,6,order,339,-3215900,10463923000,3394900
58,1,lock,4,order,340,-15314100,9024305700,15314100
92,1,lock,5,order,341,-968400,9998812900,968400
92,2,settle,4,trade,187,-82243,9999994878993,5139635
92,1,settle,4,trade,187,968400,9999781300,0
92,1,settle,4,trade,187,-968400,9999781300,0
92,2,settle,4,trade,187,82243,9999994878993,5139635
28,1,lock,4,order,342,-121533800,10025030300,121533800
92,2,settle,5,trade,188,-1991169,9999994878993,3148466
92,1,settle,5,trade,188,23445600,10023226900,0
28,1,settle,4,trade,188,-23445600,10025030300,98088200
28,2,settle,4,trade,188,1991169,9999989575909,1
88,1,lock,3,order,343,-543002100,9456772700,543002100
35,1,lock,4,order,344,-307300,10029701000,307300
48,1,lock,7,order,345,-165372500,9820566300,165372500
44,1,lock,5,order,346,-42061800,9954241300,45758700
67,2,settle,12,trade,189,-3571124,9999995824939,9413352
67,1,settle,9,trade,189,42061800,9913907900,24963200
44,1,settle,2,trade,189,-42061800,9954241300,3696900
44,2,settle,2,trade,189,3571124,10000003571124,0
27,2,lock,7,order,347,-1506150,9999997553523,1506150
27,2,settle_restore,8,trade,190,2941,9999997556464,1
