order_id,user_id,side,order_type,price,qty,filled_qty,status
33000,119,buy,limit,84801330000,268146200,0,New
33001,532,sell,limit,85047440000,2323200,0,New
33002,861,buy,limit,84472920000,1103600,0,New
33004,234,buy,limit,84224280000,41336200,0,New
33008,32,sell,limit,85067770000,6303600,0,New
33009,427,sell,limit,85693370000,12887600,0,New
33010,464,buy,limit,84680160000,2482900,0,New
33011,425,sell,limit,85201030000,35252300,0,New
33012,128,sell,limit,85172620000,1136600,0,New
33013,528,buy,limit,84817570000,44252900,0,New
33014,299,sell,limit,85680980000,2874500,0,New
33015,209,buy,limit,84796820000,29680300,0,New
33017,793,buy,limit,84337060000,5997200,0,New
33019,139,buy,limit,84683750000,24028500,0,New
33020,262,sell,limit,85160720000,58140200,0,New
33022,95,sell,limit,85233310000,882200,0,New
33023,380,sell,limit,85073620000,2819900,0,New
33024,801,buy,limit,84713590000,858700,0,New
33026,807,buy,limit,84629200000,5110300,0,New
33027,276,buy,limit,84367900000,9800300,0,New
33028,694,buy,limit,84500390000,12995000,0,New
33029,985,buy,limit,84786860000,7939400,0,New
33032,622,buy,limit,83903990000,26173900,0,New
33034,235,buy,limit,83207480000,17817200,0,New
33035,472,sell,limit,85590590000,7625200,0,New
33036,489,buy,limit,84640780000,1661800,0,New
33044,971,buy,limit,84443360000,2195500,0,New
33045,968,sell,limit,85195110000,4747000,0,New
33046,476,buy,limit,83828320000,5634600,0,New
33047,703,sell,limit,85095910000,494028800,0,New
33048,286,buy,limit,83958740000,22072900,0,New
33052,487,sell,limit,85068630000,1257100,0,New
33053,36,buy,limit,84510900000,4733000,0,New
33054,296,sell,limit,85524930000,8416300,0,New
33058,589,sell,limit,85116670000,1839600,0,New
33062,10,buy,limit,84593340000,18392700,0,New
33064,946,buy,limit,83911420000,18150300,0,New
33066,505,sell,limit,85148660000,2779200,0,New
33067,439,buy,limit,83912570000,8258800,0,New
33069,809,sell,limit,85052460000,11002200,0,New
33070,110,sell,limit,85128020000,111200100,0,New
33071,358,buy,limit,84741410000,10608200,0,New
33072,292,sell,limit,85470010000,868000,0,New
33073,86,sell,limit,85568340000,368492900,0,New
33075,921,buy,limit,84788920000,68102900,0,New
33076,373,sell,limit,85094630000,7234400,0,New
33079,107,sell,limit,85475400000,802000,0,New
33081,895,buy,limit,84821730000,3492100,0,New
33086,891,sell,limit,85192440000,1248400,0,New
33087,46,sell,limit,85069710000,3566400,0,New
33088,661,buy,limit,84694350000,3032900,0,New
33090,461,buy,limit,84716680000,4003500,0,New
33091,365,buy,limit,84726540000,23270500,0,New
33092,876,buy,limit,84742990000,5980200,0,New
33093,144,sell,limit,85373140000,27570000,0,New
33094,476,buy,limit,84806520000,1796400,0,New
33096,788,sell,limit,85091890000,9229800,0,New
33097,766,buy,limit,84507320000,7763400,0,New
33098,726,sell,limit,85076310000,537400,0,New
33100,998,buy,limit,84663470000,48652100,0,New
33102,560,sell,limit,85138550000,9188600,0,New
33104,899,buy,limit,84799670000,13490300,0,New
33106,306,sell,limit,85656720000,26564300,0,New
33108,993,buy,limit,84424210000,6257900,0,New
33109,178,buy,limit,84669600000,18386000,0,New
33112,537,buy,limit,84581280000,46851900,0,New
33113,798,sell,limit,85322820000,131131500,0,New
33115,759,buy,limit,84199710000,16495800,0,New
33129,746,sell,limit,85823220000,53014400,0,New
33132,310,sell,limit,85483480000,661200,0,New
33133,65,buy,limit,84638870000,12139100,0,New
33134,490,buy,limit,84797570000,21392800,0,New
33135,20,buy,limit,84715820000,4172800,0,New
33136,879,sell,limit,85083430000,11188300,0,New
33138,703,buy,limit,84825590000,27753400,0,New
33142,126,buy,limit,84703240000,12006200,0,New
33145,281,buy,limit,83917950000,1012800,0,New
33146,242,buy,limit,84846340000,502300,0,New
33147,247,sell,limit,85485830000,10172600,0,New
33148,806,buy,limit,84760890000,274177400,0,New
33149,614,buy,limit,84770770000,1966700,0,New
33150,352,buy,limit,84849160000,10919500,0,New
33153,494,sell,limit,85594810000,4545200,0,New
33155,482,buy,limit,84352890000,10186100,0,New
33159,745,sell,limit,85223820000,2129000,0,New
33162,554,buy,limit,84781600000,14560400,0,New
33164,882,sell,limit,85385080000,12683900,0,New
33165,963,sell,limit,85382450000,3103800,0,New
33166,238,sell,limit,85359940000,45310600,0,New
33167,944,sell,limit,85192720000,8666400,0,New
33169,627,sell,limit,85188100000,5507600,0,New
33171,145,buy,limit,84846300000,3107800,0,New
33173,959,buy,limit,84614710000,83716400,0,New
33175,611,buy,limit,84012650000,16734000,0,New
33182,150,sell,limit,85173980000,850000,0,New
33184,121,buy,limit,84683550000,19094300,0,New
33186,998,buy,limit,84787980000,2984100,0,New
33187,876,sell,limit,85344060000,34395900,0,New
33189,984,buy,limit,84656190000,57549500,0,New
33191,665,sell,limit,85711430000,70577100,0,New
33192,873,buy,limit,84830890000,72625100,0,New
33193,331,buy,limit,84799190000,4115300,0,New
33194,64,buy,limit,84834390000,1184000,0,New
33195,789,buy,limit,84795120000,11404400,0,New
33196,446,buy,limit,84811810000,7617600,0,New
33197,553,buy,limit,84631010000,2300300,0,New
33198,439,buy,limit,84504610000,449500,0,New
33199,229,sell,limit,85202070000,69802400,0,New
33200,238,buy,limit,84846490000,19057100,0,New
33201,256,sell,limit,85063100000,480720900,0,New
33202,299,buy,limit,84731950000,36271700,0,New
33205,224,buy,limit,84512010000,9264900,0,New
33206,620,buy,limit,84670140000,16778800,0,New
33207,632,buy,limit,84717480000,3152500,0,New
33210,881,buy,limit,84749140000,39789300,0,New
33211,334,sell,limit,85475570000,6074200,0,New
33212,709,buy,limit,84068900000,32187200,0,New
33217,750,sell,limit,85157780000,4354200,0,New
33218,838,sell,limit,85333650000,8759400,0,New
33225,860,sell,limit,85241410000,4593300,0,New
33226,375,buy,limit,84613870000,5487400,0,New
33227,367,buy,limit,84832020000,24909200,0,New
33228,11,buy,limit,84282120000,30981400,0,New
33230,559,buy,limit,84439820000,75674200,0,New
33231,259,sell,limit,85330710000,14068300,0,New
33232,841,sell,limit,85854340000,2034300,0,New
33234,316,buy,limit,84700100000,1339200,0,New
33235,882,buy,limit,84832460000,1150600,0,New
33236,192,buy,limit,84816470000,11866900,0,New
33237,377,buy,limit,84840460000,175502400,0,New
33238,282,sell,limit,85296930000,2695500,0,New
33239,209,sell,limit,85272860000,1058800,0,New
33240,279,sell,limit,85115350000,60299700,0,New
33241,401,sell,limit,85093720000,10455300,0,New
33242,782,buy,limit,84837070000,137636000,0,New
33243,236,buy,limit,84528760000,93420200,0,New
33244,41,buy,limit,83914650000,1462400,0,New
33248,769,buy,limit,84817150000,3288700,0,New
33249,687,buy,limit,84719320000,6475000,0,New
33250,379,buy,limit,84473440000,12611700,0,New
33251,945,buy,limit,84528990000,36400200,0,New
33252,429,buy,limit,84570430000,25833500,0,New
33253,380,sell,limit,85320540000,10755600,0,New
33254,550,buy,limit,84577880000,3173800,0,New
33255,954,sell,limit,85124280000,1258600,0,New
33256,618,sell,limit,85047970000,7997400,0,New
33257,580,buy,limit,84468020000,95542700,0,New
33259,744,sell,limit,85463380000,7859900,0,New
33262,464,sell,limit,85630890000,26439200,0,New
33266,772,buy,limit,84785770000,4713800,0,New
33267,165,buy,limit,84684980000,110083600,0,New
33269,446,sell,limit,85178230000,2722500,0,New
33271,579,buy,limit,84828590000,805600,0,New
33272,408,buy,limit,84841440000,2549400,0,New
33273,419,buy,limit,84452630000,2926900,0,New
33275,612,buy,limit,84152310000,7930900,0,New
33276,520,sell,limit,85160330000,12271000,0,New
33277,856,buy,limit,84508040000,116699800,0,New
33278,999,buy,limit,84777140000,1794500,0,New
33280,330,sell,limit,85182950000,4359100,0,New
33281,5,buy,limit,84762300000,23944900,0,New
33283,64,buy,limit,84746450000,39713500,0,New
33284,79,buy,limit,84759010000,2378000,0,New
33289,924,buy,limit,84591980000,1577000,0,New
33291,382,sell,limit,85124530000,3071300,0,New
33292,64,sell,limit,85156590000,4700200,0,New
33293,10,sell,limit,85152220000,2967800,0,New
33294,832,buy,limit,84765960000,14221800,0,New
33298,612,buy,limit,84630050000,9928800,0,New
33300,838,sell,limit,85060640000,1087900,0,New
33304,164,buy,limit,84746200000,18053800,0,New
33305,231,buy,limit,84838960000,24575800,0,New
33307,108,buy,limit,83922150000,125017300,0,New
33308,53,sell,limit,85176610000,14464400,0,New
33309,935,sell,limit,85467720000,8844100,0,New
33310,332,buy,limit,84789780000,4912800,0,New
33311,555,buy,limit,84612220000,4101400,0,New
33312,493,sell,limit,85171620000,1788400,0,New
33314,287,buy,limit,84152140000,123370500,0,New
33318,881,buy,limit,84557410000,802200,0,New
33321,114,buy,limit,84830570000,2783600,0,New
33322,849,buy,limit,84638890000,4181700,0,New
33323,392,sell,limit,85070070000,23127100,0,New
33324,680,sell,limit,85056110000,4652100,0,New
33326,273,buy,limit,84648100000,15766500,0,New
33327,539,buy,limit,84575600000,17042400,0,New
33334,152,sell,limit,85126050000,8293400,0,New
33338,239,sell,limit,85070760000,3409200,0,New
33339,823,sell,limit,85048360000,47509700,0,New
33342,705,sell,limit,85630840000,11570600,0,New
33344,423,buy,limit,84531540000,2233100,0,New
33353,806,sell,limit,85100630000,15785800,0,New
33356,399,buy,limit,83919230000,29478700,0,New
33357,312,buy,limit,83943950000,20591300,0,New
33359,162,sell,limit,85067660000,22210600,0,New
33360,625,buy,limit,84833530000,5464300,0,New
33363,45,buy,limit,84704590000,1132700,0,New
33365,337,sell,limit,86647040000,4651500,0,New
33369,966,sell,limit,85423120000,4322200,0,New
33375,778,sell,limit,85533610000,7701000,0,New
33376,755,sell,limit,85320940000,14737400,0,New
33377,412,buy,limit,84508900000,2510700,0,New
33381,333,buy,limit,84498770000,33104500,0,New
33382,383,buy,limit,83895560000,49232600,0,New
33383,733,buy,limit,84729170000,3601600,0,New
33385,510,buy,limit,84657620000,54414100,0,New
33388,63,buy,limit,84756400000,35715500,0,New
33391,2,buy,limit,84402590000,2643500,0,New
33392,849,buy,limit,84528460000,41335100,0,New
33394,947,sell,limit,85779650000,13238900,0,New
33395,893,sell,limit,85169010000,6841900,0,New
33396,830,buy,limit,84478000000,158860500,0,New
33398,710,buy,limit,84616440000,10318800,0,New
33400,904,sell,limit,85063780000,19280600,0,New
33401,530,buy,limit,84793070000,19604000,0,New
33402,186,buy,limit,84613860000,7217000,0,New
33403,77,buy,limit,84563910000,69315900,0,New
33404,872,buy,limit,84409770000,35770000,0,New
33406,668,buy,limit,84414770000,335900,0,New
33408,665,sell,limit,85324820000,4319800,0,New
33409,485,buy,limit,84813760000,5766300,0,New
33411,472,sell,limit,85300250000,7408900,0,New
33412,759,sell,limit,85126680000,25296900,0,New
33413,670,sell,limit,85169770000,208259700,0,New
33414,589,buy,limit,84613470000,25398900,0,New
33418,335,buy,limit,84827010000,28680000,0,New
33419,199,buy,limit,84524540000,19596300,0,New
33420,887,sell,limit,85058510000,45686400,0,New
33422,259,buy,limit,84834730000,5531300,0,New
33423,138,buy,limit,84779390000,44631500,0,New
33424,77,buy,limit,84666160000,53342200,0,New
33425,371,sell,limit,85116030000,118760200,0,New
33430,116,buy,limit,84358780000,16269100,0,New
33433,232,buy,limit,84781820000,34699800,0,New
33434,659,buy,limit,84315450000,42702300,0,New
33435,923,buy,limit,84604630000,8673900,0,New
33436,115,buy,limit,84750910000,2679700,0,New
33437,146,buy,limit,84715950000,2869700,0,New
33442,276,buy,limit,84567690000,87643600,0,New
33443,357,sell,limit,85139470000,9113000,0,New
33448,373,buy,limit,84829690000,11242300,0,New
33452,736,buy,limit,84831680000,10363200,0,New
33454,305,buy,limit,84699850000,4554400,0,New
33457,115,buy,limit,84767940000,872300,0,New
33458,911,buy,limit,84787520000,18381500,0,New
33465,551,buy,limit,84833530000,1387000,0,New
33466,464,buy,limit,84608610000,5973700,0,New
33467,316,sell,limit,85226350000,1927500,0,New
33470,586,buy,limit,84459060000,27575800,0,New
33472,418,buy,limit,84589650000,47941900,0,New
33473,620,buy,limit,84821280000,7309600,0,New
33476,637,buy,limit,84513210000,1144000,0,New
33477,638,sell,limit,85059250000,6317400,0,New
33479,292,buy,limit,84332230000,129729900,0,New
33483,209,buy,limit,84710250000,10000600,0,New
33486,900,buy,limit,84735290000,14382400,0,New
33487,59,buy,limit,84333730000,2711700,0,New
33489,963,buy,limit,84850510000,151926800,0,New
33492,768,buy,limit,83888380000,5290700,0,New
33493,102,sell,limit,85332820000,47942300,0,New
33494,838,sell,limit,85069230000,62955600,0,New
33495,927,sell,limit,85446320000,14799200,0,New
33498,641,sell,limit,85476800000,2960000,0,New
33499,770,buy,limit,84543100000,6016200,0,New
33502,737,buy,limit,84797780000,4910800,0,New
33504,799,sell,limit,85080310000,34295900,0,New
33505,161,buy,limit,84135740000,82653000,0,New
33507,801,sell,limit,85177640000,3673400,0,New
33509,361,buy,limit,84805760000,1244800,0,New
33513,459,sell,limit,85087250000,10391200,0,New
33516,40,sell,limit,85240420000,2332400,0,New
33517,306,sell,limit,85136240000,2363700,0,New
33518,214,sell,limit,85256000000,19939600,0,New
33525,53,buy,limit,84738420000,2397500,0,New
33526,113,buy,limit,84549810000,4644800,0,New
33528,880,buy,limit,84303830000,36235700,0,New
33530,828,buy,limit,84521400000,10327600,0,New
33531,350,buy,limit,84844810000,26440800,0,New
33534,38,buy,limit,84823770000,77568800,0,New
33536,629,buy,limit,84209170000,1136700,0,New
33539,168,sell,limit,85051150000,30340800,0,New
33540,104,buy,limit,84841620000,6113300,0,New
33541,475,buy,limit,84707180000,66135400,0,New
33542,381,sell,limit,85155630000,4370600,0,New
33544,235,buy,limit,84827080000,20700700,0,New
33548,963,buy,limit,84758890000,2044700,0,New
33549,57,buy,limit,84128560000,20569700,0,New
33552,353,sell,limit,85489460000,11581600,0,New
33553,715,sell,limit,85860460000,1135000,0,New
33554,262,buy,limit,84806350000,54052800,0,New
33555,657,buy,limit,84623670000,59245900,0,New
33557,71,buy,limit,84487110000,2272400,0,New
33558,289,buy,limit,84398740000,72561500,0,New
33559,120,sell,limit,85105740000,28954400,0,New
33560,993,sell,limit,85211550000,20512600,0,New
33561,32,sell,limit,85153060000,1160000,0,New
33566,319,buy,limit,84461460000,349700,0,New
33567,164,sell,limit,85286440000,14297000,0,New
33570,345,sell,limit,85642200000,15065400,0,New
33571,969,sell,limit,85383240000,1695200,0,New
33572,447,buy,limit,84805130000,1130500,0,New
33575,343,buy,limit,84800380000,16968800,0,New
33577,992,buy,limit,84724320000,4616900,0,New
33578,345,buy,limit,84323420000,2047700,0,New
33579,279,sell,limit,85337460000,4531600,0,New
33581,321,buy,limit,84519680000,893700,0,New
33583,45,buy,limit,84754560000,24294400,0,New
33585,634,sell,limit,85116450000,9688100,0,New
33587,252,sell,limit,85190270000,370247700,0,New
33592,888,buy,limit,84347450000,3419100,0,New
33594,119,sell,limit,85110620000,363200,0,New
33596,884,sell,limit,85057400000,28204200,0,New
33598,5,sell,limit,85081580000,5734400,0,New
33599,369,buy,limit,84525690000,3259200,0,New
33600,574,sell,limit,85240640000,1110500,0,New
33603,458,buy,limit,84603120000,50735400,0,New
33607,569,buy,limit,84679530000,8597800,0,New
33614,915,buy,limit,84771970000,3958900,0,New
33615,188,buy,limit,84747570000,1079500,0,New
33618,647,buy,limit,84651350000,16230400,0,New
33619,316,buy,limit,84241110000,3716200,0,New
33620,292,buy,limit,84640970000,28150000,0,New
33621,773,buy,limit,84774290000,4382700,0,New
33623,983,buy,limit,84299340000,58546500,0,New
33629,599,buy,limit,84675120000,2358800,0,New
33632,134,sell,limit,85120710000,28681400,0,New
33633,888,sell,limit,86101250000,68268800,0,New
33635,692,buy,limit,84644010000,8105200,0,New
33636,697,buy,limit,84824950000,3906300,0,New
33638,581,buy,limit,84660650000,3545100,0,New
33643,776,sell,limit,85278020000,29725000,0,New
33644,387,buy,limit,84646430000,16250400,0,New
33647,677,buy,limit,84449640000,2022300,0,New
33648,8,buy,limit,84795970000,34872900,0,New
33649,820,sell,limit,85103000000,7168800,0,New
33651,922,sell,limit,85064960000,17659000,0,New
33653,786,buy,limit,84418250000,12551600,0,New
33655,259,sell,limit,85049390000,2420000,0,New
33656,402,buy,limit,84237750000,17344100,0,New
33658,389,buy,limit,84713900000,10875200,0,New
33667,765,sell,limit,85073950000,23941300,0,New
33675,245,buy,limit,84757350000,27731200,0,New
33677,394,buy,limit,84745560000,8722500,0,New
33678,407,sell,limit,85298670000,33206100,0,New
33680,277,sell,limit,85070060000,12033000,0,New
33682,85,buy,limit,84558980000,23353200,0,New
33683,579,buy,limit,84816820000,49683100,0,New
33684,634,sell,limit,85122790000,15777400,0,New
33688,700,sell,limit,85056430000,6704200,0,New
33689,808,buy,limit,84658600000,35739300,0,New
33690,869,sell,limit,85049800000,13102200,0,New
33691,861,buy,limit,84782750000,40315900,0,New
33693,608,sell,limit,85061420000,3724200,0,New
33694,819,buy,limit,84796570000,3146100,0,New
33697,303,buy,limit,84747050000,9474900,0,New
33698,167,sell,limit,85183220000,79609600,0,New
33699,502,sell,limit,85097810000,15686300,0,New
33700,634,sell,limit,85166210000,20200900,0,New
33701,853,sell,limit,85182940000,78688500,0,New
33703,427,sell,limit,85075750000,2354400,0,New
33705,520,buy,limit,84529320000,1246000,0,New
33707,273,buy,limit,84672130000,5285500,0,New
33712,355,buy,limit,84640070000,10486200,0,New
33718,808,buy,limit,84842750000,11025900,0,New
33721,529,buy,limit,84349840000,25134300,0,New
33722,969,sell,limit,85536510000,13364000,0,New
33723,293,buy,limit,84835040000,3073600,0,New
33724,545,sell,limit,85061380000,12963400,0,New
33725,834,buy,limit,84578420000,1614800,0,New
33726,630,sell,limit,85193030000,27421500,0,New
33729,380,buy,limit,84742160000,103299700,0,New
33731,311,buy,limit,84828590000,7741400,0,New
33732,61,sell,limit,85118120000,36252800,0,New
33734,286,sell,limit,85127050000,2222500,0,New
33735,601,buy,limit,84711910000,42320900,0,New
33737,276,sell,limit,85192790000,9444400,0,New
33738,381,buy,limit,84810430000,6037300,0,New
33739,936,buy,limit,84611530000,11178900,0,New
33740,659,sell,limit,85556100000,7776500,0,New
33741,729,sell,limit,85531340000,60146700,0,New
33742,940,buy,limit,84828910000,36830800,0,New
33745,515,buy,limit,84777790000,6996500,0,New
33746,256,buy,limit,84533500000,111045000,0,New
33747,440,sell,limit,85135140000,1593300,0,New
33748,168,sell,limit,85056380000,5106000,0,New
33751,539,buy,limit,84759750000,4486000,0,New
33753,399,buy,limit,84713710000,16676600,0,New
33754,252,sell,limit,85235030000,34997900,0,New
33756,457,sell,limit,85215100000,17129600,0,New
33757,365,buy,limit,84432820000,22890500,0,New
33758,16,buy,limit,84711780000,31045000,0,New
33759,991,buy,limit,84310810000,7586900,0,New
33761,108,buy,limit,84801490000,422100,0,New
33765,781,buy,limit,84446480000,9687200,0,New
33766,754,sell,limit,85465250000,21193000,0,New
33769,174,sell,limit,85248390000,50858600,0,New
33771,910,buy,limit,84773000000,4351900,0,New
33772,681,buy,limit,84496840000,13946200,0,New
33775,920,sell,limit,85119220000,10354700,0,New
33779,296,buy,limit,84651370000,8408900,0,New
33780,999,buy,limit,84659230000,78717400,0,New
33782,290,sell,limit,85277620000,21550400,0,New
33784,15,buy,limit,84203810000,214497800,0,New
33786,70,sell,limit,85962900000,7764500,0,New
33788,520,sell,limit,85673330000,2734400,0,New
33790,381,buy,limit,84781920000,6807600,0,New
33791,66,sell,limit,86371290000,7439600,0,New
33797,689,sell,limit,85336820000,2329600,0,New
33800,641,sell,limit,85065140000,2411300,0,New
33801,59,buy,limit,84689430000,3506500,0,New
33804,497,sell,limit,85048900000,49927200,0,New
33806,138,sell,limit,85141540000,5468900,0,New
33808,897,buy,limit,84714210000,66473600,0,New
33809,757,sell,limit,85535740000,2702100,0,New
33811,541,buy,limit,83951730000,7232400,0,New
33813,983,sell,limit,85132530000,580200,0,New
33814,250,sell,limit,85120870000,2946900,0,New
33815,609,buy,limit,84814650000,1200000,0,New
33818,233,buy,limit,84751340000,950300,0,New
33824,271,sell,limit,85130110000,61227600,0,New
33827,967,sell,limit,85499330000,8036800,0,New
33829,818,buy,limit,84648840000,2962000,0,New
33830,804,sell,limit,85065150000,259734100,0,New
33832,203,buy,limit,84689730000,8170000,0,New
33833,712,sell,limit,85138010000,36614400,0,New
33834,203,sell,limit,85121220000,6237300,0,New
33838,20,sell,limit,85060810000,66563200,0,New
33839,777,buy,limit,84182500000,5895200,0,New
33841,113,buy,limit,84481840000,3382200,0,New
33846,669,sell,limit,85205310000,50913000,0,New
33848,589,buy,limit,84645050000,4566500,0,New
33850,271,buy,limit,84523940000,1915200,0,New
33853,946,sell,limit,85116950000,3071800,0,New
33854,497,sell,limit,85185830000,6451500,0,New
33855,724,buy,limit,84759640000,1407600,0,New
33856,447,buy,limit,84713550000,3064100,0,New
33859,862,buy,limit,84844760000,3391500,0,New
33861,595,sell,limit,85341250000,1513700,0,New
33863,974,buy,limit,84807820000,9841700,0,New
33866,842,buy,limit,84574210000,11357600,0,New
33867,350,buy,limit,84766900000,30030000,0,New
33875,707,sell,limit,85224220000,3692800,0,New
33878,314,buy,limit,84837810000,28889100,0,New
33879,282,sell,limit,85388120000,3476800,0,New
33880,911,sell,limit,85184430000,36458900,0,New
33882,740,sell,limit,85141240000,989800,0,New
33886,784,sell,limit,85229000000,13370400,0,New
33887,868,sell,limit,85112540000,137800,0,New
33888,524,buy,limit,84698280000,1342800,0,New
33892,894,buy,limit,84847010000,60844900,0,New
33893,529,buy,limit,83816900000,71636600,0,New
33894,547,buy,limit,84249630000,5736800,0,New
33895,832,sell,limit,85121670000,1126300,0,New
33896,197,buy,limit,84569530000,3064700,0,New
33899,187,sell,limit,85160290000,6605100,0,New
33902,811,buy,limit,84669910000,3010600,0,New
33904,636,buy,limit,84025010000,5963300,0,New
33906,185,buy,limit,84445130000,9410600,0,New
33909,455,sell,limit,85266920000,59631700,0,New
33910,834,sell,limit,85060020000,11155000,0,New
33912,116,buy,limit,84518660000,154512900,0,New
33914,615,sell,limit,85207080000,7812400,0,New
33915,1,buy,limit,84649910000,19627000,0,New
33916,193,sell,limit,85537150000,12008500,0,New
33919,120,buy,limit,84659520000,102563000,0,New
33920,636,sell,limit,85084840000,13554200,0,New
33921,735,sell,limit,85146500000,6712700,0,New
33922,723,buy,limit,84598000000,18528500,0,New
33924,236,sell,limit,85088470000,5716000,0,New
33926,957,buy,limit,84764110000,7865300,0,New
33927,258,buy,limit,84727020000,9644400,0,New
33930,663,sell,limit,85284690000,2788700,0,New
33932,279,sell,limit,85107120000,7015200,0,New
33936,920,buy,limit,84657000000,6024000,0,New
33937,366,sell,limit,85413810000,34242300,0,New
33939,673,buy,limit,84821800000,5668100,0,New
33942,48,sell,limit,85152980000,9287800,0,New
33945,768,buy,limit,84440460000,153142100,0,New
33948,494,buy,limit,84557810000,23711700,0,New
33949,13,sell,limit,85152410000,4309900,0,New
33952,729,buy,limit,84710970000,75667700,0,New
33953,796,buy,limit,84815310000,38800500,0,New
33958,309,sell,limit,85065430000,5906700,0,New
33959,464,buy,limit,84369560000,54793400,0,New
33960,113,sell,limit,85444310000,21289100,0,New
33962,392,sell,limit,85081410000,3261400,0,New
33964,5,buy,limit,84362690000,11518500,0,New
33965,759,sell,limit,85485450000,3864900,0,New
33967,169,sell,limit,85079800000,9923500,0,New
33971,706,buy,limit,84830110000,846000,0,New
33972,762,sell,limit,85317260000,13812500,0,New
33973,409,buy,limit,84849170000,3873300,0,New
33974,914,sell,limit,85523570000,15391200,0,New
33975,55,buy,limit,84612130000,6083900,0,New
33979,150,sell,limit,85109140000,59631900,0,New
33981,496,buy,limit,84029720000,2179600,0,New
33984,354,buy,limit,84593620000,36132100,0,New
33985,741,buy,limit,84642440000,60448100,0,New
33986,992,sell,limit,85131580000,46722900,0,New
33989,338,buy,limit,84715770000,85257000,0,New
33990,333,sell,limit,85401400000,18452700,0,New
33993,346,sell,limit,85662380000,214912300,0,New
33994,262,buy,limit,84599690000,8643400,0,New
33995,440,sell,limit,85125410000,38772500,0,New
33998,783,buy,limit,84291180000,28693200,0,New
34000,392,buy,limit,84718610000,3596200,0,New
34002,182,buy,limit,84617180000,55549700,0,New
34003,128,sell,limit,85192820000,16061700,0,New
34005,442,sell,limit,85371730000,2746700,0,New
34007,830,sell,limit,85538570000,4205300,0,New
34008,473,buy,limit,84700130000,13090800,0,New
34009,512,buy,limit,84168420000,20517000,0,New
34010,708,sell,limit,85050090000,305500,0,New
34011,479,buy,limit,84826790000,6959300,0,New
34014,786,buy,limit,84601760000,34698900,0,New
34016,173,buy,limit,84790340000,73198300,0,New
34018,748,buy,limit,84011720000,2146400,0,New
34019,290,sell,limit,85231380000,2770700,0,New
34021,739,sell,limit,85560180000,72296200,0,New
34024,635,sell,limit,85819190000,7291800,0,New
34025,586,buy,limit,84717520000,5838500,0,New
34029,897,sell,limit,86092250000,12017200,0,New
34030,2,sell,limit,85305810000,747200,0,New
34033,989,sell,limit,85908010000,9450700,0,New
34034,350,sell,limit,85073160000,3761200,0,New
34035,120,buy,limit,84166910000,19941200,0,New
34037,206,buy,limit,84797210000,81032800,0,New
34038,850,sell,limit,85257380000,7202200,0,New
34041,955,sell,limit,85396150000,20142500,0,New
34044,266,sell,limit,85169420000,30798700,0,New
34045,379,buy,limit,84613380000,23224100,0,New
34046,652,buy,limit,84584780000,904000,0,New
34047,810,sell,limit,85262050000,17068500,0,New
34048,175,sell,limit,85325770000,1955800,0,New
34049,440,sell,limit,85262280000,7787500,0,New
34052,877,buy,limit,84521990000,9298600,0,New
34054,685,buy,limit,84698610000,7010300,0,New
34055,538,buy,limit,84718030000,55678400,0,New
34056,29,sell,limit,85293280000,29018400,0,New
34057,158,sell,limit,85377810000,6330100,0,New
34061,868,sell,limit,85299220000,1919300,0,New
34062,881,sell,limit,85163530000,516500,0,New
34065,101,sell,limit,85270540000,8243000,0,New
34068,158,sell,limit,85336440000,20851900,0,New
34069,520,buy,limit,84823710000,23241200,0,New
34070,276,sell,limit,85246690000,5070100,0,New
34071,885,buy,limit,84842220000,5118600,0,New
34072,273,buy,limit,84609100000,4636800,0,New
34073,337,sell,limit,85078620000,7949900,0,New
34074,780,sell,limit,85104830000,2563800,0,New
34075,651,sell,limit,85215580000,5880300,0,New
34077,108,buy,limit,84701770000,4599400,0,New
34080,79,sell,limit,85378640000,17650600,0,New
34081,755,sell,limit,85502170000,23288800,0,New
34084,728,sell,limit,85421390000,6213900,0,New
34087,734,sell,limit,85063720000,17626000,0,New
34088,258,sell,limit,85203520000,14218900,0,New
34089,528,sell,limit,85089590000,1090600,0,New
34090,203,buy,limit,84716350000,34683000,0,New
34091,250,sell,limit,85793390000,4427200,0,New
34092,944,sell,limit,85102340000,72173500,0,New
34093,624,buy,limit,84846530000,38604500,0,New
34094,676,sell,limit,85092180000,5444000,0,New
34097,744,sell,limit,85477050000,59972100,0,New
34098,611,sell,limit,85980310000,7689400,0,New
34101,426,buy,limit,84742240000,6882100,0,New
34102,985,buy,limit,84829190000,5163000,0,New
34103,159,buy,limit,84608910000,19549900,0,New
34105,155,buy,limit,84488990000,7369600,0,New
34106,590,buy,limit,84722270000,63699900,0,New
34107,394,sell,limit,85287020000,217229800,0,New
34108,831,buy,limit,84800370000,30225800,0,New
34109,844,sell,limit,85220570000,23871000,0,New
34110,40,buy,limit,84662120000,3045500,0,New
34113,873,buy,limit,84455970000,27856400,0,New
34114,420,buy,limit,84289810000,2384300,0,New
34115,580,sell,limit,85054170000,6191400,0,New
34116,387,buy,limit,84288560000,15070300,0,New
34118,949,buy,limit,84764690000,945300,0,New
34119,493,sell,limit,85463430000,54374200,0,New
34120,988,sell,limit,85561120000,24687000,0,New
34123,817,buy,limit,84820170000,25938100,0,New
34124,470,sell,limit,85173350000,3703600,0,New
